content,score,review_cleaned,label
sebenarnya sangat membantu dalam transaksi keuangan. trlebih dlm trnsfr uang nominal kecil hemat gratis. hanya saja dlm keadaan urgent tuk tarik tunai hanya bisa di Indomart. itu juga sy sudah beberapa kali ditolak dgn alasan hrs menunggu petugas 1 lagi Krn prlu 2 pin tuk membuka kas. tolong tuk manajemen pengembang seabank segera diberi solusi tuk tarik tunai nya ditambah & dipermudah. jika ini masih brlangsung terus begini (hanya di Indomart saja) maka trpaksa sy kosongkan dan sy tutup. ðŸ™,3,membantu transaksi keuangan trlebih trnsfr uang nominal hemat gratis urgent tarik tunai indomart ditolak alasan menunggu petugas prlu membuka tolong manajemen pengembang solusi tarik tunai ditambah dipermudah brlangsung indomart trpaksa kosongkan tutup,netral
"PIN Saya terblokir tetapi penanganan nya lama Dan kendala saya lain nya Tidak bisa menelfon kontak layanan karena memerlukan pulsa ,mohon untuk layanan nya diperbarui agar bisa di hubungi VIA whatsaap supaya penanganan ke costomer lebih efisien min ðŸ™ðŸ™",3,terblokir penanganan kendala menelfon kontak layanan pulsa mohon layanan diperbarui hubungi whatsaap penanganan costomer efisien,negatif
"saya tidak melakukan transaksi apapun dari seabank, tiba2 duit saya hilang 400k untuk pembayaran layanan google play dri shopepay yg saya sendiri gak tau itu bayar apaan... jelek banget emang nih bank, di chat cs malah jawabannya transaksi atas nama sendiri laaaahhhh saya merasa tdk melakukan transaksi malah blgnya gitu padahal jelas di apk shope pembayaran gagal mulu gk tau tuh duitnya kemana",1,transaksi apapun duit hilang pembayaran layanan google play shopepay bayar jelek banget emang chat jawabannya transaksi nama transaksi blgnya gitu shope pembayaran gagal mulu duitnya kemana,negatif
"kemarin habis tf tapi sampek hari ini belum masuk jugaa uang ke rekening penerima, seabank ini lambat sekali penangananya, padahal orang lagi butuh, di email selalu bilang sabar sabar sabar, masih di proses, tolong seabank di perbaiki",1,kemarin habis sampek masuk jugaa uang rekening penerima lambat penangananya orang butuh email bilang sabar sabar sabar proses tolong perbaiki,negatif
"Transfer antar bank ,masih gratid ,proses pendaftaran gampang, tools nya lengkap, bisa bayar apa aja, tabungan ada bunganya walaopun kecil, recomended",5,transfer gratid proses pendaftaran gampang tools lengkap bayar tabungan bunganya walaopun recomended,positif
"aplikasi sampah, pas reset password dan coba login dengan password baru malah gabisa login, dibilangnya password salah. pas pake password yang lama juga salah. akhirnya gimana ini uang saya nyangkut di aplikasi hah????",1,aplikasi sampah reset password coba password dibilangnya password salah pake password salah gimana uang nyangkut aplikasi,negatif
"utk bayar qris punya saya bermasalah gak bisa,,dan utk bagikan bukti yg sudah di TF juga gak bisa.. biasanya aman aman saja baru kali ini bermasalah",3,bayar qris bermasalah bagikan bukti aman aman bermasalah,netral
apk ini mnrtku udh ckp bgs bebas dri bug dn iklan jdi klo mau transaksi kan bsa sat set akun rek juga di amankan dimna klo membuka rekening hrs memasukkan pin dlu itu jauh lbh amn aplgi aku udh beberapa kali tarik tunai di indomaret mskpn cm 3Ã— gratis biaya admin tpi mnrtku dh ckp membantu dn mempermudah akses transaksi ku jdi aku bsa pakai 2 rekening skligus yg mnrt aku mudah & ga banyak bug juga.,5,mnrtku bagus bebas iklan transaksi akun amankan dimna membuka rekening memasukkan aplgi tarik tunai indomaret mskpn gratis biaya admin mnrtku membantu mempermudah akses transaksi pakai rekening skligus mnrt mudah,positif
"sudah habis pulsa puluhan ribu, nlfn costumer servis berkali kali tapi tidak ada penanganan lebih lanjut, nlfn costumer servis harus pake pulsa, tolong tindak secepat nya",1,habis pulsa puluhan ribu nlfn costumer servis berkali penanganan nlfn costumer servis pake pulsa tolong tindak secepat,negatif
"Ini kenapa lagi aplikasi yang satu ini, masuk aplikasi tulisannya gangguan jaringan mulu. Kalau maintent kasih notifikasi, jangan sembarangan maintent. kalau emang gangguan jaringan, berarti provider konoha semuanya ampas!",1,aplikasi masuk aplikasi tulisannya gangguan jaringan mulu maintent kasih notifikasi sembarangan maintent emang gangguan jaringan provider konoha ampas,negatif
"selama menggunakan seabank sangat2 puas,, transfer antar bank banyak gratisnya tiap bulan, dan yg paling seneng dapat bunga dan cair tiap hari meskipun ya tergantung nominal saldo yg tersimpan di Rekening. tks Seabank sudah mempermudah urusan saya.",5,puas transfer gratisnya seneng bunga cair tergantung nominal saldo tersimpan rekening mempermudah urusan,positif
"proses buka rekening cepat. saat pemakaian aplikasi sangat mudah dan tidak ada kendala. kelebihan yg sangat menarik, bisa transfer kemana saja free admin. semakin ditingkatkan lagi... ada ada fitur seapinjam... akun tertentu saja yang bisa menggunakan fasilitas ini.. saya banget akun saya tidak termasuk. pdhl akun saya sangat aktif transaksinya",5,proses buka rekening cepat pemakaian aplikasi mudah kendala kelebihan menarik transfer kemana free admin ditingkatkan fitur seapinjam akun fasilitas banget akun pdhl akun aktif transaksinya,positif
"sejauh ini ga pernah ada masalah, cs nya juga fast respon kalo ada kendala, salah kirim dll. di bbrpa e-wallet ga ada admin, ga pernah lag, bug dsb. sering simpan uang dlm jumlah banyak ga pernah hilang/kurang (bermasalah). bintang lima sudah pasti",5,fast respon kendala salah kirim bbrpa ewallet admin simpan uang hilangkurang bermasalah bintang,positif
"udah 1 tahun pakai sebank dan fitur yang baru di gunakan transfer masuk e wallet/bank lancar gak ada kendala dan keamanan saldo juga aman, secara keseluruhan cukup memuaskan",5,pakai sebank fitur transfer masuk walletbank lancar kendala keamanan saldo aman memuaskan,positif
maaf ... untuk saat ini aplikasinya lelet & suka error muncul (layanan tidak tersedia untuk saat ini) ... tadinya tak isi saldo tak tarik lagi... nariknya pun lama bgt.. berkali2 tutup buka aplikasi ðŸ¤¦ ... mohon segera perbaiki... karena suka pakai.. tapi klo kya gni.. jdi takut gabisa transaksi cepet .. ðŸ™ðŸ™,5,maaf aplikasinya lelet suka error muncul layanan tersedia saldo tarik nariknya banget berkali tutup buka aplikasi mohon perbaiki suka pakai takut transaksi cepet,netral
"sangat membantu, ketika kita tidak punya waktu untuk membuat rekening langsung ke Bank. Transaksi yg cepat, dan tidak ada biaya admin ketika melakukan transfer. Terima kasih SeaBank",5,membantu rekening langsung transaksi cepat biaya admin transfer terima kasih,positif
menurut saya sea bank bagus dan lancar lancar saja selama kita juga memahami cara kerjanya... banyak yang komplain tentang sea bank padahal mungkin itu kesalahan mereka sendiri ada yang bilang keluar sendiri atau terblokir dan keluhan lainnya.. kalau gak. au itu terjadi pakai sejarnya saja.. kalau saya hanya khusus menggunakan sebagai rekening pribadi dan kalau untuk masalah transfer atau bisnis saya pakai apk sebelah atau ewalwt,4,bagus lancar lancar memahami kerjanya komplain kesalahan bilang terblokir keluhan pakai sejarnya khusus rekening pribadi transfer bisnis pakai sebelah ewalwt,netral
"Asli berguna banget! Programnya dan internalnya lebih memadai dipakai â€” bebas iklan, bebas bug, dan tidak lelet. Enak ketika dijalankan dan mudah mengakses semua menu-menunya. Tapi sayangnya, sering kali ketika dipakai agak sulit diakses saat koneksi internet sedang buruk atau tidak stabil. Kadang loading-nya lama banget dan cuma berputar-putar saja. Saya hanya ingin memberikan masukan agar ke depannya hal-hal seperti ini bisa diperbaiki dan semua error bisa dibenahi.",5,asli berguna banget programnya internalnya memadai dipakai bebas iklan bebas lelet enak dijalankan mudah mengakses menumenunya sayangnya dipakai sulit diakses koneksi internet buruk stabil kadang loadingnya banget berputarputar masukan depannya halhal diperbaiki error dibenahi,netral
"Aplikasi terpecaya bagus , transfer gratis ke semua bank. top up juga gratisss ... seabank pinjam juga bunga ringan tidak kayak aplikasi aplikasi lain bunga tinggi ada biaya admin sampai 3 s/d 5%. tapi aplikasi ini keren semoga semakin maju & membantu orang yang lagi kesusahan. catatan untuk pengelola , khusus seabank pinjam adain dong tenor 1,2,3,6 dan 12 biar makin fleksibel CS pingin ambil tenor sesuai kebutuhan.ðŸŒŸðŸŒŸðŸŒŸðŸŒŸðŸŒŸ",5,aplikasi terpecaya bagus transfer gratis gratis pinjam bunga ringan kayak aplikasi aplikasi bunga biaya admin aplikasi keren semoga maju membantu orang kesusahan catatan pengelola khusus pinjam adain tenor biar fleksibel pingin ambil tenor sesuai kebutuhan,positif
Aplikasi Bank Digital Recommended untuk para Pelaku Bisnis yang inginkan Kemudahan serta kenyamanan. Dengan Efisiensi Waktu yang begitu cepat..Good Job SeaBank.Semoga semua Fitur yang Sudah ada di tingkatkan dan dipertahankan..,5,aplikasi digital recommended pelaku bisnis kemudahan kenyamanan efisiensi cepat good seabanksemoga fitur tingkatkan dipertahankan,positif
"dana tau2 hilang.. berkali2 telefon cs komplen cuman suruh menunggu.. hati2 yg menggunakan seabank dengan jumlah banyak... penipu berkedok bank gratis tf keseluruh bank.. tp akhirnya menipu.. dibikin enak aj.. kalau mau minta admin di potong diakhir bulan.. entah itu 5 ribu atau brapa, pengguna juga nyaman.. PENIPU INI APLIKASI,, AYO LOG OUT SAMA2 SAJA.. itu yg kasih bintang 5 cuman grup penipu semuanya",1,dana hilang berkali telefon komplen cuman suruh menunggu hati penipu berkedok gratis keseluruh menipu dibikin enak admin potong diakhir ribu brapa pengguna nyaman penipu aplikasi kasih bintang cuman grup penipu,negatif
"terbaik Apps yang mudah dipakai dan gak ribet serta sangat nyaman dan enak banget dipakai melakukan berbagai transaksi, simpul dan sangat sederhana ketika digunakan, nggak ada buku iklan ataupun lelet, jadi sangat nyaman ketika menjelajahi setiap detik benar-benar terdapat di dalamnya, hanya saja terkadang aplikasi ini akan sulit dibuka pada saat koneksi internet lagi kurang stabil dan hanya berputar-putar saja, terasa cuman terhadap pengalaman yang terjadi di aplikasi ini,selebihnya bagus ya.",5,terbaik apps mudah dipakai ribet nyaman enak banget dipakai transaksi simpul sederhana buku iklan lelet nyaman menjelajahi detik benarbenar dalamnya terkadang aplikasi sulit dibuka koneksi internet stabil berputarputar cuman pengalaman aplikasi selebihnya bagus,positif
"Aplikasi Penipu semoga para pekerja nya gak berkah,,,saya udah beberapa hari ngajuin tentang kendala seabank saya tapi apa gak ada tanggapan apa apa katanya pas telpon cs akan diproses 3 hari kerja tapi mana sampe sekarang belom ada tanggapan didalam rekening saya ada uang buat keperluan seminggu,,, kek gak mikirin orang orang pengguna seabank tolong lah jangan kecewain pengguna nya kirim pesan via email jawaban nya gitu gitu aja sama ajah gak ada perubahan saat telpon cs juga gitu gitu ajah",1,aplikasi penipu semoga pekerja berkah ngajuin kendala tanggapan telpon diproses kerja sampe belom tanggapan didalam rekening uang keperluan seminggu mikirin orang orang pengguna tolong kecewain pengguna kirim pesan email gitu gitu ajah perubahan telpon gitu gitu ajah,negatif
"Alhamdulillah cukup memuaskan mengunakan aplikasi seabank ini, walupun sebelumnya saya sempat kecewa dikarenakan uang saya pernah hilang 2 kali karena akun seabank saya terhubung dengan shopeepay saya padahal saya tidak ada melakukan transaksi uang itu langsung dikirimkan/terbayarkan ke pembayaran google play saya pun gak ngerti kenapa bisa terjadi ðŸ˜¥,tapi yaudah la saya anggap sebagai pelajaran sajaðŸ™‚. tapi sekarang Alhamdulillah Uda aman akun seabank saya gak ada kehilangan saldo lagi.",5,alhamdulillah memuaskan mengunakan aplikasi walupun kecewa uang hilang akun terhubung shopeepay transaksi uang langsung dikirimkanterbayarkan pembayaran google play ngerti yaudah anggap pelajaran alhamdulillah aman akun kehilangan saldo,positif
APLIKASI PERAMPOKAN masa pas login selalu suruh verifikasi ktp kaya mau buat akun baru padahal id dan password udah benar!!.. saya kecewa banget setiap login suruh verifikasi ktp tapi pas di verifikasi ada bacaan ðŸ‘‰ðŸ» NIK sudah terdaftar di SeaBank. Silakan log in ke akun kamu menggunakan no. handphone yang terdaftar. kan beg0 padahal tu akun dah terdaftar..udahlah jangan download seabankSAT mending pake aplikasi DANA ATAU OVO LEBIH REKOMENDASI JANGAN INSTAL SEABANKsat!!!,1,aplikasi perampokan suruh verifikasi kaya akun password kecewa banget suruh verifikasi verifikasi bacaan terdaftar silakan akun handphone terdaftar akun terdaftar udahlah download seabanksat mending pake aplikasi dana rekomendasi instal seabanksat,negatif
semoga saldo saya cepat di kembalikan oleh aplikasi seabank di karenakan Saya kirim uang dua kali 1 nya masuk satu lagi tidak masuk pada tgl 29:9:2025 kemarin semoga cepat di proses di karenakan kita orang susah bukan orang berduitðŸ™ðŸ™ðŸ™ðŸ™ðŸ™,1,semoga saldo cepat kembalikan aplikasi karenakan kirim uang masuk masuk kemarin semoga cepat proses karenakan orang susah orang berduit,negatif
tolong min kenapa sy tidak bisa masuk ke app nya? selalu ad tulisan mohon periksa kembali koneksi anda lalu kembali ke AE 1001? knpaa soalnya masuk ke app bank lain bisa?? Kenapaa selalu error,2,tolong masuk tulisan mohon periksa koneksi knpaa masuk kenapaa error,negatif
"tolong dong dipermudah untuk proses login, nomor nya udah aktif tapi kode otp nya lama banget dikirim nya. minimal kalo susah pake SMS adain pake email atau kesambung ke whatsaap gitu",1,tolong dipermudah proses nomor aktif kode banget dikirim minimal susah pake adain pake email kesambung whatsaap gitu,negatif
"ini gimana sih akun saya di blokir sementara, saya butuh dari kemaren disuruh nunggu 24 jam ada cara lain yaitu menelpon cs.nya tapi setiap di tlp sibuk mulu gimana kelanjutannya ini saya gabisa nunggu lama mohon pertanggung jawabannya dan penjelasan yang jelas kalo memang bisa ya bantu kalo gabisa ngomong aja gabisa kecuali tetep nunggu biar jelas gituh...",3,gimana akun blokir butuh kemaren disuruh nunggu menelpon csnya sibuk mulu gimana kelanjutannya nunggu mohon pertanggung jawabannya penjelasan bantu ngomong kecuali tetep nunggu biar gituh,negatif
"untuk beberapa bulan ini saya menggunakan seabank ini amanah dan cepat dalam metode pembayaran atau pun dalam transaksi, penerimaan cuma tolong buat admin seabank fitur pinjaman nya di apk saya di adakan, trimakasih ðŸ™ðŸ»",5,amanah cepat metode pembayaran transaksi penerimaan tolong admin fitur pinjaman adakan trimakasih,positif
"aq sudah lumayan lama menggunakan seabank...segala transaksi terbantu,baru ini sy menggunakan bank yg tidak merugikan nasabah,tabungan bertambah pendapatan sesuai bunga yg di berikan, tidak ada potong2an admin tiap bulan,dan tidak di kenakan biaya buat tf kmn pun,trimakasih seabank saya telah banyak terbantu selama sy menggunakan aplikasi ini segala kegiatan yg menggunakan pembayaran seabank lah yg utama sy gunakan untuk transaksi...sukses selalu dan semoga selalu amanah aamiinðŸ¤²ðŸ¤²ðŸ¤²",5,lumayan transaksi terbantu merugikan nasabah tabungan bertambah pendapatan sesuai bunga potongan admin kenakan biaya trimakasih terbantu aplikasi kegiatan pembayaran utama transaksi sukses semoga amanah aamiin,positif
"asli berguna banget interval dan sangat membantu, mudah dipakai dan nggak ribet serta nyaris tanpa iklan dan nggak lemot, jadi sangat nyaman ketika dipakai.",5,asli berguna banget interval membantu mudah dipakai ribet iklan lemot nyaman dipakai,positif
"Susah Login... Verifikasi OTP lewat SMS lama tak kunjung datang SMS OTP nya, pdhal sinyal kartu aman..sdh restart hp jg ttep tdk ada SMS OTP yg dikirim",2,susah verifikasi kunjung pdhal sinyal kartu aman restart ttep dikirim,negatif
"kendala saya terselesaikan, Alhamdulillah akun saya bisa kembali log in. tp untuk keamanan saldo saya pindah kan dahulu, dengar berita diluar seabank sedang rawan, jika semua sudah baik baik saja. saya akan kembali menggunakan seabank. selama ini oke oke saja sangat memudahkan. terima kasih.. jaga terus kepercayaan pengguna seabank dan nasabah.",5,kendala terselesaikan alhamdulillah akun keamanan saldo pindah dengar berita diluar rawan memudahkan terima kasih jaga kepercayaan pengguna nasabah,netral
terimakasih kak susah bisa transfer ke shopee yg baru tapi Masih ada kendala saat hendak menghubungkan ke shopee yg baru tidak bisa .harus melepas tautan shopee sebelumnya masalahnya shopee yg lama sudah hilang lalu bagaimana cara melepasnya agar bisa terhubung dgn shopee yg baru tolong dipermudah kak tanpa harus melepas tautan shopee sebelumnya,3,terimakasih susah transfer shopee kendala menghubungkan shopee melepas tautan shopee shopee hilang melepasnya terhubung shopee tolong dipermudah melepas tautan shopee,netral
Hebat sekali aplikasi seabank ini bisa menyimpan uang no limit transaksi bisa melakukan pembatalan deposito juga. Yang terpenting ini aplikasi yang paling the best yaitu TIDAK ADA BIAYA ADMIN. dan bisa diakses siapa saja tidak ada batas umur,5,hebat aplikasi menyimpan uang limit transaksi pembatalan deposito terpenting aplikasi best biaya admin diakses batas umur,positif
"dari fitur sama UI nya sederhana dan mudah banget untuk dipahami, proses transaksi cepet ga ada delay sama sekali, sumpah dan ga nyangka, top up dana free ga ada biaya administrasi sama sekali, sukak banget deh sama seabank",5,fitur sederhana mudah banget dipahami proses transaksi cepet delay sumpah nyangka dana free biaya administrasi sukak banget,positif
"Dulu Sempat Install Trus hapus, karena ragu, sekarang install lagi tapi kalau terjadi error harus kemana komplainnya? kantor Fisiknya aja saya ga tau, jadi ragu lagi,, pakai atau gak ya...",5,install trus hapus ragu install error kemana komplainnya kantor fisiknya ragu pakai,netral
"Aplikasi sangat bagus dan sangat membantu,,transaksi cepat tdk lemmot. dan tanpa iklan.Tingkatkan terus..",5,aplikasi bagus membantu transaksi cepat lemmot iklantingkatkan,positif
"Sangat ringan dan mudah digunakan, Tidak perlu menunggu lama ketika saya mau melakukan pembayaran melalui Qris Dan Transfer Kesana Kesini. Terima Kasih Seabank sudah memudahkan kegiatan sehari hari",5,ringan mudah menunggu pembayaran qris transfer kesana kesini terima kasih memudahkan kegiatan sehari,positif
Tiba-tiba tidak bisa dibuka / terblokir padahal mereka bisa cek sendiri mutasi rekeningnya tidak ada yang aneh. Mana buka blokirnya ribet lagi. Padahal duitnya didalam buat bayar sekolah. Sangat tidak ramah!,2,tibatiba dibuka terblokir mutasi rekeningnya aneh buka blokirnya ribet duitnya didalam bayar sekolah ramah,negatif
"saya jadi mudah untuk bertransaksi,top banget seabank memudahkan customer jadi gak bikin ribet harus keluar , terimakasih seabank sukses selalu ,berikan rasa aman,nyaman selalu kepada customer ya",5,mudah bertransaksi banget memudahkan customer bikin ribet terimakasih sukses aman nyaman customer,positif
"apkya kek ajing mempersulit login padahal udah lengkap semuanya pasword masih ingat sama nomor masih aktif tapi kek ajg, malah di persulit login padahala saldo saya ada di dalam loh kecewaðŸ˜¥",1,apkya ajing mempersulit lengkap pasword nomor aktif persulit padahala saldo kecewa,negatif
"Bagus cuman,pertama gratis kesininya pake admin5rb isi saldonyatuh, Sekarang sering banget gangguan gak bisa masuk aplikasi seabank",4,bagus cuman gratis kesininya pake adminrb saldonyatuh banget gangguan masuk aplikasi,netral
aplikasi ini sangatlah bangus untuk menabung apalagi buat anak remaja yang ingin menabung dan juga bisa transfer ke mana aja,5,aplikasi bangus menabung anak remaja menabung transfer,positif
"1000 x coba, semua nggak ada otp. mungkin seabank nggak punya pulsa. Susah daftarnya. OTP NGGAK DIKIRIM",1,coba pulsa susah daftarnya dikirim,negatif
"sangat rekomend banget menabung di bank ini karna dapat bunga harian,gak ada potongan bulanan ,yang ada saldo malah bertambahðŸ¤©",5,rekomend banget menabung karna bunga harian potongan bulanan saldo bertambah,positif
Aplikasi seabank ini sangat rekomendasi banget buat orang yg lagi membutuhkan. Sangat paham kebutuhan masyarakat! Mantap seabank,5,aplikasi rekomendasi banget orang membutuhkan paham kebutuhan masyarakat mantap,positif
kalo bisa reating bintang 0 saya Reting bintang 0 saya tidak pernah mengalami pemblokiran di dompet digital mana pun apalagi dalam jangku waktu yang singkat saya belum 1minggu menggunakan seabank ini TPI sudah 2 kali di belokir selama 24 jam dan 24jam ini benar2 tidak jelas Saya Sangat Tidak Merekomendasikan apk Ini benar2 ribet,1,reating bintang reting bintang mengalami pemblokiran dompet digital jangku singkat minggu belokir merekomendasikan ribet,negatif
"dulu seabank is the best tapi sekarang minjam aja gagal terus suruh nunggu 30hari tapi sudah nunggu 30hari selama 3bulan gagal terus entah kenapa padahal bayarnya selalu tepat waktu sebelum jatuh tempo sudah di bayar,,,mohon kebijaksanaanya",3,best minjam gagal suruh nunggu nunggu gagal bayarnya jatuh tempo bayar mohon kebijaksanaanya,netral
udah konfirmasi lewat telepon ke cs nya cuman jawabannya sistem seabank ini dalam bentuk pengajuan jadi bisa diterima bisa tidak... padhal kalau dulu saya ajukan kalau belum di ACC langsung telvon catnya langsung cair sekarang udah gak bisa.. padahal gak pernah telat di bank manapun.. jadi kalau slalu di tolak gini terpaksa deh mau gak mau pinjam di spinjam Shopee.. padahal bagus ini bunga nya lebih rendah tapi kalau di tolak mau di apakan Uda telvon sama aja tetap harus nunggu..,3,konfirmasi telepon cuman jawabannya sistem bentuk pengajuan diterima padhal ajukan langsung telvon catnya langsung cair telat manapun slalu tolak gini terpaksa pinjam spinjam shopee bagus bunga rendah tolak apakan telvon nunggu,negatif
"app nya user friendly, mudah dan tidak ribet. dan yang pasti banyak promonya baik menabung maupun buat belanja di shopee. makasih banyak ya ðŸ˜Š",5,user friendly mudah ribet promonya menabung belanja shopee terima kasih,positif
"Seabank sangat buruk, sudah satu tahun rekening saya diblokir dan tidak bisa dibuka sampai sekarang, sebaiknya kalau mau menyimpan uang di bank yang jelas aja seperti di bank BRI, dll.",1,buruk rekening diblokir dibuka menyimpan uang,negatif
"Pelayanan cs nya aneh, untuk masalah kendala rekening terblokir mengatasi nya lama bgt, sampe harus isi pulsa 30k kendala nya blm selesaiÂ²",3,pelayanan aneh kendala rekening terblokir mengatasi banget sampe pulsa kendala selesai,negatif
puas banget dengan pelayanan dari sea bank .. transaksi lebih mudah .. dan limit penarikan atau pengeluaran bisa diatur .. top markotop pokoknya .. sukses selalu sea bank ðŸ‘ðŸ‘ðŸ‘,5,puas banget pelayanan transaksi mudah limit penarikan pengeluaran diatur markotop pokoknya sukses,positif
"Beli token listrik, saldo udah ke potong tp nomor token nya gak bisa di buka, tiap buka riwayat langsung keluar sendiri. Perlu di perbaiki!",1,beli token listrik saldo potong nomor token buka buka riwayat langsung perbaiki,negatif
"bisa bisanya akun penipu bisa atas nama Shopee yang buat saya ketipu 2 juta lebih dan saya telpon pihak sea bank, padahal kita buat akun harus pakai KTP, jadi buat user sea bank hati hati saja biar gak ketipu seperti saya.",1,bisanya akun penipu nama shopee ketipu juta telpon akun pakai user hati hati biar ketipu,negatif
"sangat mudah dan praktis , cuma kurang nya satu hal si yang harus di Perbaikin dalam penggunaan QRIS yang suka error dan ga bisa transaksi selabih nya bagus semua ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»",5,mudah praktis perbaikin penggunaan qris suka error transaksi selabih bagus,netral
"ðšžntuk secepatnya di tunggu kartu atmnya, kalo bisa ada mesin atm+setor tunai juga, promoÂ² menarik lainnya di tunggu kaya bonus saldo & bunga hariannya di tambah minimal 20% p.a, tambahkan untuk pembelian voucher game, untuk transfer virtual account masih ada bug masih eror (transaksi tidak di temukan) padahal di dana aja bisa tuh ðŸ˜‚ðŸ‘",5,ntuk secepatnya tunggu kartu atmnya mesin atmsetor tunai promo menarik tunggu kaya bonus saldo bunga hariannya minimal tambahkan pembelian voucher game transfer virtual account eror transaksi temukan dana,netral
"aplikasi nya sangat bermanfaat karena tidak ada admin kemanapun, tapi kekurangan nya aplikasi ini bisa riba karna ada uang tabungan yang di kasih bunga perhari kalo bisa jangan kasih bunga biar tidak jadi riba!",3,aplikasi bermanfaat admin kemanapun kekurangan aplikasi riba karna uang tabungan kasih bunga perhari kasih bunga biar riba,netral
sumpah saya rekomendasi bank ini sangat bagus hemat gratis tranfer uang kalian kalo di simpan di sini selalu nambah ada fitur deposito keren banget wajib daftar woiiiii,5,sumpah rekomendasi bagus hemat gratis tranfer uang simpan nambah fitur deposito keren banget wajib daftar,positif
"sangat cepat sat set untuk segala urusan pembayaran, belanja dan transfer gratis ke semua bank. Yuk unduh di hp mu sekarang juga dan rasakan keseruan promo-promo menarik lainnya ya....ðŸ’¯ðŸŽ‰ðŸŽ‰ðŸ«¶",5,cepat urusan pembayaran belanja transfer gratis unduh rasakan keseruan promopromo menarik,positif
"ini kedua kalinya saya testimoni minus. 2x akun saya terblokir g jelas: ~ saat menyambungkan akun shopee dengan seabank ~ tiba"" akun seabank keluar. saya Udah coba masuk tapi diminta verivikasi e-KTP, udah dilakukan tapi muncul notifikasi kalo e-KTP udah dipakai. ya iyalah kan cuma verivikasi bukan buat akun baru. akhirnya saya coba ganti pw, kembali minta verivikasi e-KTP, kejadian lagi notif yang sama. coba telp cs, g ada hasil. dah lah rate 1 emang pantes dikasih",1,kalinya testimoni minus akun terblokir menyambungkan akun shopee akun coba masuk verivikasi ektp muncul notifikasi ektp dipakai iyalah verivikasi akun coba ganti verivikasi ektp kejadian notif coba telp hasil rate emang pantes dikasih,negatif
tolong kak apknya nggak mau kebuka sama sekali sdh coba make WiFi dan data seluler tetap nggak bisa pdhl saldo di dalam mau di tarik jadi nggak bisa,3,tolong apknya kebuka coba make wifi data seluler pdhl saldo tarik,negatif
"Tolonglah pusat bantuan live chat jangan pakai chat bot AI kalo masih jelek karena tidak membantu sama sekali, respon nya gak jelas kalo akhirnya di alihkan ke CS sama sekali ga membantu!!!",1,tolonglah pusat bantuan live chat pakai chat jelek membantu respon alihkan membantu,negatif
"gak jelas banget, padahal KTP nya sudah sesuai tapi malah bilang tidak terdaftar atau tidak sesuai, repot banget",1,banget sesuai bilang terdaftar sesuai repot banget,negatif
aplikasi ini sangat membatu ketika kita butuh dana darurat dan gk ribet sukses selalu Seabank yg peting qita harus konsisten bayar tepat waktu biar limit qita naik is the best pokoknya ðŸ¥°ðŸ¥°ðŸ¥°,5,aplikasi membatu butuh dana darurat ribet sukses peting qita konsisten bayar biar limit qita best pokoknya,positif
"Sangat puas menggunakan seabank, dengan fitur transfer gratis 100x per bulan sangat memuaskan. Terimakasih seabankðŸ‘ satu lagi tolong tambahkan fitur darkmode ya.",5,puas fitur transfer gratis memuaskan terimakasih tolong tambahkan fitur darkmode,netral
sea bank adalah tempat paling praktis buat simpen uang mudah ga ribet . sukses selalu buat developer y tetap berikan layanan yg dinamis buat warga negara Indonesia,5,praktis simpen uang mudah ribet sukses developer layanan dinamis warga negara indonesia,positif
"sayang sangat senang adanya apk Seabank karena memudahkan dalam Bertransaksi, semoga tidak ada kebijakan yg memberatkan buat nasabah ya, dan bisa beri keuntungan yg lebih baik, terimakasih, sukses selalu buat Seabank ðŸ¤²ðŸ»",5,sayang senang memudahkan bertransaksi semoga kebijakan memberatkan nasabah keuntungan terimakasih sukses,positif
"ngak tau tiba-tiba akun di blokir, saya coba hubungi Call Centre seabank panggil selalu di akhir i, saya coba kirim email ke seabank eh di suruh hubungi Call Centre lagi ngak nemu nemu ini solusi nya muter muter aja, saya beri bintang satu karna pantes terlalu ribet pelayanan cs nya buruk. saya tunggu info solusi nya",1,ngak tibatiba akun blokir coba hubungi call centre panggil coba kirim email suruh hubungi call centre ngak nemu nemu solusi muter muter bintang karna pantes ribet pelayanan buruk tunggu info solusi,negatif
gua dibohongi dengan aplikasi ini katanya ada hadiah uang sekian eh tau tau dah daftar semua KTP apa gak ada sama sekali hadiahnya lebih baik gua menggunakan aplikasi dana soalnya disini dari awal gua dah dibohongi.apalgi diakhir nanti,1,dibohongi aplikasi hadiah uang sekian daftar hadiahnya aplikasi dana dibohongiapalgi diakhir,negatif
"apk membagongkan, ada petunjuk daftar pakai nomer hp tapi tidak bisa, tapi dalam penjelasan kode otp sudah dikirim baik email maupun SMS tidak ada",1,membagongkan petunjuk daftar pakai nomer penjelasan kode dikirim email,negatif
"saya sangat suka aplikasi ini sangat mudah di gunakan dan sangat menyenang kan,banyak manfaat nya dan banyak fitur nya terus lah berkembang dan terus menjadi baik SEA BANKðŸ‘",5,suka aplikasi mudah menyenang manfaat fitur berkembang,positif
